Sampling type;Flag country;Year;Trip code;Harbour;Number of sets / hauls on trip;Days at sea;Sampling method;Aggregation level;Station number;Duration of fishing operation;Initial latitude;Initial longitude;Final latitude;Final longitude;Depth of fishing operation;Water depth;Catch registration;Species registration;Date;Area;Fishing activity category National;Fishing activity category European lvl 6;Species;Catch category;Weight;Subsample weight;Sex;Maturity method;Maturity Scale;Maturity Stage;Ageing method;Age;Length code;Length class;Number at length;Commercial size category scale;Commercial size category;fish ID;Individual weight
S;ITA;2017;GSA9_2017_3010;ITPTH; ;1;Observer;T;999; ;42.0081;11.33648333;42.0453;11.05765;420;420;All;All;16/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;9410;4091;F;Macr;Medits scale;2c;; ;mm;33;1;CIBM;I;;
S;ITA;2017;GSA9_2017_3010;ITPTH; ;1;Observer;T;999; ;42.0081;11.33648333;42.0453;11.05765;420;420;All;All;16/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;9410;4091;F;Macr;Medits scale;2d;; ;mm;33;10;CIBM;I;;
S;ITA;2017;GSA9_2017_3010;ITPTH; ;1;Observer;T;999; ;42.0081;11.33648333;42.0453;11.05765;420;420;All;All;16/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;9410;4091;F;Macr;Medits scale;2b;; ;mm;34;3;CIBM;I;;
S;ITA;2017;GSA9_2017_3010;ITPTH; ;1;Observer;T;999; ;42.0081;11.33648333;42.0453;11.05765;420;420;All;All;16/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;9410;4091;F;Macr;Medits scale;2c;; ;mm;34;1;CIBM;I;;
S;ITA;2017;GSA9_2017_3010;ITPTH; ;1;Observer;T;999; ;42.0081;11.33648333;42.0453;11.05765;420;420;All;All;16/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;9410;4091;F;Macr;Medits scale;2d;; ;mm;34;20;CIBM;I;;
S;ITA;2017;GSA9_2017_3010;ITPTH; ;1;Observer;T;999; ;42.0081;11.33648333;42.0453;11.05765;420;420;All;All;16/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;9410;4091;F;Macr;Medits scale;2b;; ;mm;35;4;CIBM;I;;
S;ITA;2017;GSA9_2017_3010;ITPTH; ;1;Observer;T;999; ;42.0081;11.33648333;42.0453;11.05765;420;420;All;All;16/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;9410;4091;F;Macr;Medits scale;2c;; ;mm;35;5;CIBM;I;;
S;ITA;2017;GSA9_2017_3010;ITPTH; ;1;Observer;T;999; ;42.0081;11.33648333;42.0453;11.05765;420;420;All;All;16/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;9410;4091;F;Macr;Medits scale;2d;; ;mm;35;9;CIBM;I;;
S;ITA;2017;GSA9_2017_3010;ITPTH; ;1;Observer;T;999; ;42.0081;11.33648333;42.0453;11.05765;420;420;All;All;16/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;9410;4091;F;Macr;Medits scale;2b;; ;mm;36;1;CIBM;I;;
S;ITA;2017;GSA9_2017_3010;ITPTH; ;1;Observer;T;999; ;42.0081;11.33648333;42.0453;11.05765;420;420;All;All;16/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;9410;4091;F;Macr;Medits scale;2c;; ;mm;36;4;CIBM;I;;
S;ITA;2017;GSA9_2017_3010;ITPTH; ;1;Observer;T;999; ;42.0081;11.33648333;42.0453;11.05765;420;420;All;All;16/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;9410;4091;F;Macr;Medits scale;2d;; ;mm;36;3;CIBM;I;;
S;ITA;2017;GSA9_2017_3010;ITPTH; ;1;Observer;T;999; ;42.0081;11.33648333;42.0453;11.05765;420;420;All;All;16/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;9410;4091;F;Macr;Medits scale;2b;; ;mm;37;2;CIBM;I;;
S;ITA;2017;GSA9_2017_3010;ITPTH; ;1;Observer;T;999; ;42.0081;11.33648333;42.0453;11.05765;420;420;All;All;16/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;9410;4091;F;Macr;Medits scale;2d;; ;mm;37;1;CIBM;I;;
S;ITA;2017;GSA9_2017_3010;ITPTH; ;1;Observer;T;999; ;42.0081;11.33648333;42.0453;11.05765;420;420;All;All;16/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;9410;4091;F;Macr;Medits scale;2b;; ;mm;38;1;CIBM;I;;
M;ITA;2017;GSA9_2017_1011;ITSML; ;1;Observer;T;999; ;;;;;150;150;Lan;All;21/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15385;3077;M;Macr;Medits scale;0;; ;mm;13;2;CIBM;C;;
M;ITA;2017;GSA9_2017_1011;ITSML; ;1;Observer;T;999; ;;;;;150;150;Lan;All;21/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15385;3077;M;Macr;Medits scale;0;; ;mm;17;18;CIBM;C;;
M;ITA;2017;GSA9_2017_1011;ITSML; ;1;Observer;T;999; ;;;;;150;150;Lan;All;21/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15385;3077;F;Macr;Medits scale;2a;; ;mm;18;6;CIBM;C;;
M;ITA;2017;GSA9_2017_1011;ITSML; ;1;Observer;T;999; ;;;;;150;150;Lan;All;21/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15385;3077;M;Macr;Medits scale;0;; ;mm;18;30;CIBM;C;;
M;ITA;2017;GSA9_2017_1011;ITSML; ;1;Observer;T;999; ;;;;;150;150;Lan;All;21/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15385;3077;F;Macr;Medits scale;2a;; ;mm;19;6;CIBM;C;;
M;ITA;2017;GSA9_2017_1011;ITSML; ;1;Observer;T;999; ;;;;;150;150;Lan;All;21/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15385;3077;M;Macr;Medits scale;0;; ;mm;19;48;CIBM;C;;
M;ITA;2017;GSA9_2017_1011;ITSML; ;1;Observer;T;999; ;;;;;150;150;Lan;All;21/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15385;3077;F;Macr;Medits scale;2a;; ;mm;20;16;CIBM;C;;
M;ITA;2017;GSA9_2017_1011;ITSML; ;1;Observer;T;999; ;;;;;150;150;Lan;All;21/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15385;3077;M;Macr;Medits scale;0;; ;mm;20;32;CIBM;C;;
M;ITA;2017;GSA9_2017_1011;ITSML; ;1;Observer;T;999; ;;;;;150;150;Lan;All;21/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15385;3077;F;Macr;Medits scale;2a;; ;mm;21;24;CIBM;C;;
M;ITA;2017;GSA9_2017_1011;ITSML; ;1;Observer;T;999; ;;;;;150;150;Lan;All;21/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15385;3077;M;Macr;Medits scale;0;; ;mm;21;12;CIBM;C;;
M;ITA;2017;GSA9_2017_1011;ITSML; ;1;Observer;T;999; ;;;;;150;150;Lan;All;21/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15385;3077;F;Macr;Medits scale;2b;; ;mm;22;68;CIBM;C;;
M;ITA;2017;GSA9_2017_1011;ITSML; ;1;Observer;T;999; ;;;;;150;150;Lan;All;21/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15385;3077;M;Macr;Medits scale;0;; ;mm;22;4;CIBM;C;;
M;ITA;2017;GSA9_2017_1011;ITSML; ;1;Observer;T;999; ;;;;;150;150;Lan;All;21/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15385;3077;F;Macr;Medits scale;2b;; ;mm;23;58;CIBM;C;;
M;ITA;2017;GSA9_2017_1011;ITSML; ;1;Observer;T;999; ;;;;;150;150;Lan;All;21/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15385;3077;M;Macr;Medits scale;0;; ;mm;23;2;CIBM;C;;
M;ITA;2017;GSA9_2017_1011;ITSML; ;1;Observer;T;999; ;;;;;150;150;Lan;All;21/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15385;3077;F;Macr;Medits scale;2b;; ;mm;24;56;CIBM;C;;
M;ITA;2017;GSA9_2017_1011;ITSML; ;1;Observer;T;999; ;;;;;150;150;Lan;All;21/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15385;3077;F;Macr;Medits scale;2b;; ;mm;25;28;CIBM;C;;
M;ITA;2017;GSA9_2017_1011;ITSML; ;1;Observer;T;999; ;;;;;150;150;Lan;All;21/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15385;3077;F;Macr;Medits scale;2b;; ;mm;26;20;CIBM;C;;
M;ITA;2017;GSA9_2017_1011;ITSML; ;1;Observer;T;999; ;;;;;150;150;Lan;All;21/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15385;3077;M;Macr;Medits scale;0;; ;mm;26;2;CIBM;C;;
M;ITA;2017;GSA9_2017_1011;ITSML; ;1;Observer;T;999; ;;;;;150;150;Lan;All;21/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15385;3077;F;Macr;Medits scale;2b;; ;mm;27;4;CIBM;C;;
M;ITA;2017;GSA9_2017_1011;ITSML; ;1;Observer;T;999; ;;;;;150;150;Lan;All;21/02/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15385;3077;F;Macr;Medits scale;2b;; ;mm;28;2;CIBM;C;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;M;Macr;Medits scale;0;; ;mm;15;1;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;M;Macr;Medits scale;0;; ;mm;16;1;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;M;Macr;Medits scale;0;; ;mm;17;1;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;M;Macr;Medits scale;0;; ;mm;18;1;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;1;; ;mm;19;1;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;M;Macr;Medits scale;0;; ;mm;20;1;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;M;Macr;Medits scale;0;; ;mm;21;2;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;2b;; ;mm;22;4;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;M;Macr;Medits scale;0;; ;mm;22;1;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;2b;; ;mm;23;1;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;M;Macr;Medits scale;0;; ;mm;23;1;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;2b;; ;mm;24;2;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;M;Macr;Medits scale;0;; ;mm;24;1;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;M;Macr;Medits scale;0;; ;mm;25;3;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;2b;; ;mm;26;1;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;2b;; ;mm;26;1;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;M;Macr;Medits scale;0;; ;mm;26;1;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;2b;; ;mm;27;2;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;2b;; ;mm;27;3;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;M;Macr;Medits scale;0;; ;mm;27;2;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;2b;; ;mm;28;2;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;M;Macr;Medits scale;0;; ;mm;28;4;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;2b;; ;mm;29;5;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;2b;; ;mm;29;8;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;2c;; ;mm;29;1;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;M;Macr;Medits scale;0;; ;mm;29;3;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;2b;; ;mm;30;1;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;2b;; ;mm;30;7;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;2c;; ;mm;30;1;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;M;Macr;Medits scale;0;; ;mm;30;7;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;2b;; ;mm;31;5;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;2b;; ;mm;31;4;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;M;Macr;Medits scale;0;; ;mm;31;10;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;2b;; ;mm;32;6;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;2b;; ;mm;32;9;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;2c;; ;mm;32;1;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;M;Macr;Medits scale;0;; ;mm;32;16;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;2b;; ;mm;33;1;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;2b;; ;mm;33;4;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;2b;; ;mm;34;4;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;M;Macr;Medits scale;0;; ;mm;34;2;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;2b;; ;mm;35;1;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;2c;; ;mm;35;1;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;M;Macr;Medits scale;0;; ;mm;35;2;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;2c;; ;mm;36;1;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;M;Macr;Medits scale;0;; ;mm;36;1;CIBM;II;;
M;ITA;2017;GSA9_2017_4062;ITFCO; ;1;Observer;T;999; ;;;;;150;150;Lan;All;13/03/2017;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;17997;2071;F;Macr;Medits scale;2c;; ;mm;37;1;CIBM;II;;
S;ITA;2017;GSA9_2017_3027;ITPTH; ;1;Observer;T;999; ;42.08035;11.02138333;42.97385;11.15386667;491;491;All;All;14/03/2017;GSA9; ;OTB_MDD_>=40_0_0;Parapenaeus longirostris;Dis;419;84;F;Macr;Medits scale;2a;; ;mm;10;1;CIBM;S;;
S;ITA;2017;GSA9_2017_3027;ITPTH; ;1;Observer;T;999; ;42.08035;11.02138333;42.97385;11.15386667;491;491;All;All;14/03/2017;GSA9; ;OTB_MDD_>=40_0_0;Parapenaeus longirostris;Dis;419;84;F;Macr;Medits scale;2a;; ;mm;14;1;CIBM;S;;
S;ITA;2017;GSA9_2017_3027;ITPTH; ;1;Observer;T;999; ;42.08035;11.02138333;42.97385;11.15386667;491;491;All;All;14/03/2017;GSA9; ;OTB_MDD_>=40_0_0;Parapenaeus longirostris;Dis;419;84;M;Macr;Medits scale;0;; ;mm;14;1;CIBM;S;;
S;ITA;2017;GSA9_2017_3027;ITPTH; ;1;Observer;T;999; ;42.08035;11.02138333;42.97385;11.15386667;491;491;All;All;14/03/2017;GSA9; ;OTB_MDD_>=40_0_0;Parapenaeus longirostris;Lan;23110;2459;F;Macr;Medits scale;2a;; ;mm;16;1;CIBM;II;;
S;ITA;2017;GSA9_2017_3027;ITPTH; ;1;Observer;T;999; ;42.08035;11.02138333;42.97385;11.15386667;491;491;All;All;14/03/2017;GSA9; ;OTB_MDD_>=40_0_0;Parapenaeus longirostris;Lan;23110;2459;M;Macr;Medits scale;0;; ;mm;17;2;CIBM;II;;
S;ITA;2017;GSA9_2017_3027;ITPTH; ;1;Observer;T;999; ;42.08035;11.02138333;42.97385;11.15386667;491;491;All;All;14/03/2017;GSA9; ;OTB_MDD_>=40_0_0;Parapenaeus longirostris;Lan;23110;2459;M;Macr;Medits scale;0;; ;mm;18;2;CIBM;II;;
S;ITA;2017;GSA9_2017_3027;ITPTH; ;1;Observer;T;999; ;42.08035;11.02138333;42.97385;11.15386667;491;491;All;All;14/03/2017;GSA9; ;OTB_MDD_>=40_0_0;Parapenaeus longirostris;Dis;419;84;F;Macr;Medits scale;2a;; ;mm;18;2;CIBM;S;;
S;ITA;2017;GSA9_2017_3027;ITPTH; ;1;Observer;T;999; ;42.08035;11.02138333;42.97385;11.15386667;491;491;All;All;14/03/2017;GSA9; ;OTB_MDD_>=40_0_0;Parapenaeus longirostris;Lan;23110;2459;F;Macr;Medits scale;2a;; ;mm;19;1;CIBM;II;;
S;ITA;2017;GSA9_2017_3027;ITPTH; ;1;Observer;T;999; ;42.08035;11.02138333;42.97385;11.15386667;491;491;All;All;14/03/2017;GSA9; ;OTB_MDD_>=40_0_0;Parapenaeus longirostris;Lan;23110;2459;F;Macr;Medits scale;2d;; ;mm;19;1;CIBM;II;;
S;ITA;2017;GSA9_2017_3027;ITPTH; ;1;Observer;T;999; ;42.08035;11.02138333;42.97385;11.15386667;491;491;All;All;14/03/2017;GSA9; ;OTB_MDD_>=40_0_0;Parapenaeus longirostris;Lan;23110;2459;M;Macr;Medits scale;0;; ;mm;19;6;CIBM;II;;
S;ITA;2017;GSA9_2017_3027;ITPTH; ;1;Observer;T;999; ;42.08035;11.02138333;42.97385;11.15386667;491;491;All;All;14/03/2017;GSA9; ;OTB_MDD_>=40_0_0;Parapenaeus longirostris;Dis;419;84;M;Macr;Medits scale;0;; ;mm;19;1;CIBM;S;;
S;ITA;2017;GSA9_2017_3027;ITPTH; ;1;Observer;T;999; ;42.08035;11.02138333;42.97385;11.15386667;491;491;All;All;14/03/2017;GSA9; ;OTB_MDD_>=40_0_0;Parapenaeus longirostris;Lan;23110;2459;F;Macr;Medits scale;2a;; ;mm;20;1;CIBM;II;;
S;ITA;2017;GSA9_2017_3027;ITPTH; ;1;Observer;T;999; ;42.08035;11.02138333;42.97385;11.15386667;491;491;All;All;14/03/2017;GSA9; ;OTB_MDD_>=40_0_0;Parapenaeus longirostris;Lan;23110;2459;F;Macr;Medits scale;2a;; ;mm;20;1;CIBM;II;;
S;ITA;2017;GSA9_2017_3027;ITPTH; ;1;Observer;T;999; ;42.08035;11.02138333;42.97385;11.15386667;491;491;All;All;14/03/2017;GSA9; ;OTB_MDD_>=40_0_0;Parapenaeus longirostris;Lan;23110;2459;M;Macr;Medits scale;0;; ;mm;20;11;CIBM;II;;
S;ITA;2017;GSA9_2017_3027;ITPTH; ;1;Observer;T;999; ;42.08035;11.02138333;42.97385;11.15386667;491;491;All;All;14/03/2017;GSA9; ;OTB_MDD_>=40_0_0;Parapenaeus longirostris;Dis;419;84;M;Macr;Medits scale;0;; ;mm;20;3;CIBM;S;;
