Sampling type;Flag country;Year;Trip code;Harbour;Number of sets / hauls on trip;Days at sea;Sampling method;Aggregation level;Station number;Duration of fishing operation;Initial latitude;Initial longitude;Final latitude;Final longitude;Depth of fishing operation;Water depth;Catch registration;Species registration;Date;Area;Fishing activity category National;Fishing activity category European lvl 6;Species;Catch category;Weight;Subsample weight;Sex;Maturity method;Maturity Scale;Maturity Stage;Ageing method;Age;Length code;Length class;Number at length;Commercial size category scale;Commercial size category;fish ID;Individual weight
S;COUNTRY1;1900;85_19_2017;ITCRV;2;1;SelfSampling;T;999;570;;;;;115;;Lan;All;17/01/1900;GSA99;OTB_slope;OTB_DWS_>=40_0_0;Parapenaeus longirostris;Lan;14000;3500;F;Macr;Medits scale;2c;;;mm;23;1;COUNTRY1;1;;
S;COUNTRY1;1900;85_19_2017;ITCRV;2;1;SelfSampling;T;999;570;;;;;115;;Lan;All;17/01/1900;GSA99;OTB_slope;OTB_DWS_>=40_0_0;Parapenaeus longirostris;Lan;14000;3500;F;Macr;Medits scale;2d;;;mm;23;2;COUNTRY1;1;;
S;COUNTRY1;1900;85_19_2017;ITCRV;2;1;SelfSampling;T;999;570;;;;;115;;Lan;All;17/01/1900;GSA99;OTB_slope;OTB_DWS_>=40_0_0;Parapenaeus longirostris;Lan;14000;3500;F;Macr;Medits scale;2e;;;mm;23;6;COUNTRY1;1;;
S;COUNTRY1;1900;85_19_2017;ITCRV;2;1;SelfSampling;T;999;570;;;;;115;;Lan;All;17/01/1900;GSA99;OTB_slope;OTB_DWS_>=40_0_0;Parapenaeus longirostris;Lan;14000;3500;N;Macr;Medits scale;;;;mm;24;1;COUNTRY1;1;;
S;COUNTRY1;1900;85_19_2017;ITCRV;2;1;SelfSampling;T;999;570;;;;;115;;Lan;All;17/01/1900;GSA99;OTB_slope;OTB_DWS_>=40_0_0;Parapenaeus longirostris;Lan;14000;3500;F;Macr;Medits scale;2b;;;mm;24;5;COUNTRY1;1;;
S;COUNTRY1;1900;85_19_2017;ITCRV;2;1;SelfSampling;T;999;570;;;;;115;;Lan;All;17/01/1900;GSA99;OTB_slope;OTB_DWS_>=40_0_0;Parapenaeus longirostris;Lan;14000;3500;F;Macr;Medits scale;2d;;;mm;24;1;COUNTRY1;1;;
S;COUNTRY1;1900;85_19_2017;ITCRV;2;1;SelfSampling;T;999;570;;;;;115;;Lan;All;17/01/1900;GSA99;OTB_slope;OTB_DWS_>=40_0_0;Parapenaeus longirostris;Lan;14000;3500;F;Macr;Medits scale;2e;;;mm;24;7;COUNTRY1;1;;
S;COUNTRY1;1900;85_19_2017;ITCRV;2;1;SelfSampling;T;999;570;;;;;115;;Lan;All;17/01/1900;GSA99;OTB_slope;OTB_DWS_>=40_0_0;Parapenaeus longirostris;Lan;14000;3500;F;Macr;Medits scale;2b;;;mm;25;4;COUNTRY1;1;;
S;COUNTRY1;1900;85_19_2017;ITCRV;2;1;SelfSampling;T;999;570;;;;;115;;Lan;All;17/01/1900;GSA99;OTB_slope;OTB_DWS_>=40_0_0;Parapenaeus longirostris;Lan;14000;3500;F;Macr;Medits scale;2c;;;mm;25;1;COUNTRY1;1;;
S;COUNTRY1;1900;85_19_2017;ITCRV;2;1;SelfSampling;T;999;570;;;;;115;;Lan;All;17/01/1900;GSA99;OTB_slope;OTB_DWS_>=40_0_0;Parapenaeus longirostris;Lan;14000;3500;F;Macr;Medits scale;2d;;;mm;25;3;COUNTRY1;1;;
S;COUNTRY1;1900;85_19_2017;ITCRV;2;1;SelfSampling;T;999;570;;;;;115;;Lan;All;17/01/1900;GSA99;OTB_slope;OTB_DWS_>=40_0_0;Parapenaeus longirostris;Lan;14000;3500;F;Macr;Medits scale;2e;;;mm;25;4;COUNTRY1;1;;
S;COUNTRY1;1900;85_19_2017;ITCRV;2;1;SelfSampling;T;999;570;;;;;115;;Lan;All;17/01/1900;GSA99;OTB_slope;OTB_DWS_>=40_0_0;Parapenaeus longirostris;Lan;14000;3500;F;Macr;Medits scale;2b;;;mm;26;4;COUNTRY1;1;;
S;COUNTRY1;1900;85_19_2017;ITCRV;2;1;SelfSampling;T;999;570;;;;;115;;Lan;All;17/01/1900;GSA99;OTB_slope;OTB_DWS_>=40_0_0;Parapenaeus longirostris;Lan;14000;3500;F;Macr;Medits scale;2c;;;mm;26;1;COUNTRY1;1;;
S;COUNTRY1;1900;85_19_2017;ITCRV;2;1;SelfSampling;T;999;570;;;;;115;;Lan;All;17/01/1900;GSA99;OTB_slope;OTB_DWS_>=40_0_0;Parapenaeus longirostris;Lan;14000;3500;F;Macr;Medits scale;2d;;;mm;26;2;COUNTRY1;1;;
S;COUNTRY1;1900;85_19_2017;ITCRV;2;1;SelfSampling;T;999;570;;;;;115;;Lan;All;17/01/1900;GSA99;OTB_slope;OTB_DWS_>=40_0_0;Parapenaeus longirostris;Lan;14000;3500;F;Macr;Medits scale;2e;;;mm;26;3;COUNTRY1;1;;
S;COUNTRY1;1900;85_19_2017;ITCRV;2;1;SelfSampling;T;999;570;;;;;115;;Lan;All;17/01/1900;GSA99;OTB_slope;OTB_DWS_>=40_0_0;Parapenaeus longirostris;Lan;14000;3500;F;Macr;Medits scale;2b;;;mm;27;5;COUNTRY1;1;;
S;COUNTRY1;1900;85_19_2017;ITCRV;2;1;SelfSampling;T;999;570;;;;;115;;Lan;All;17/01/1900;GSA99;OTB_slope;OTB_DWS_>=40_0_0;Parapenaeus longirostris;Lan;14000;3500;F;Macr;Medits scale;2c;;;mm;27;2;COUNTRY1;1;;
S;COUNTRY1;1900;85_19_2017;ITCRV;2;1;SelfSampling;T;999;570;;;;;115;;Lan;All;17/01/1900;GSA99;OTB_slope;OTB_DWS_>=40_0_0;Parapenaeus longirostris;Lan;14000;3500;F;Macr;Medits scale;2d;;;mm;27;1;COUNTRY1;1;;
S;COUNTRY1;1900;85_19_2017;ITCRV;2;1;SelfSampling;T;999;570;;;;;115;;Lan;All;17/01/1900;GSA99;OTB_slope;OTB_DWS_>=40_0_0;Parapenaeus longirostris;Lan;14000;3500;F;Macr;Medits scale;2e;;;mm;27;3;COUNTRY1;1;;
S;COUNTRY1;1900;85_19_2017;ITCRV;2;1;SelfSampling;T;999;570;;;;;115;;Lan;All;17/01/1900;GSA99;OTB_slope;OTB_DWS_>=40_0_0;Parapenaeus longirostris;Lan;14000;3500;N;Macr;Medits scale;;;;mm;28;1;COUNTRY1;1;;
S;COUNTRY1;1900;85_19_2017;ITCRV;2;1;SelfSampling;T;999;570;;;;;115;;Lan;All;17/01/1900;GSA99;OTB_slope;OTB_DWS_>=40_0_0;Parapenaeus longirostris;Lan;14000;3500;F;Macr;Medits scale;2b;;;mm;28;1;COUNTRY1;1;;
S;COUNTRY1;1900;85_19_2017;ITCRV;2;1;SelfSampling;T;999;570;;;;;115;;Lan;All;17/01/1900;GSA99;OTB_slope;OTB_DWS_>=40_0_0;Parapenaeus longirostris;Lan;14000;3500;F;Macr;Medits scale;2d;;;mm;28;1;COUNTRY1;1;;
S;COUNTRY1;1900;85_19_2017;ITCRV;2;1;SelfSampling;T;999;570;;;;;115;;Lan;All;17/01/1900;GSA99;OTB_slope;OTB_DWS_>=40_0_0;Parapenaeus longirostris;Lan;14000;3500;F;Macr;Medits scale;2e;;;mm;28;1;COUNTRY1;1;;
S;COUNTRY1;1900;85_19_2017;ITCRV;2;1;SelfSampling;T;999;570;;;;;115;;Lan;All;17/01/1900;GSA99;OTB_slope;OTB_DWS_>=40_0_0;Parapenaeus longirostris;Lan;14000;3500;F;Macr;Medits scale;2b;;;mm;29;1;COUNTRY1;1;;
S;COUNTRY1;1900;85_19_2017;ITCRV;2;1;SelfSampling;T;999;570;;;;;115;;Lan;All;17/01/1900;GSA99;OTB_slope;OTB_DWS_>=40_0_0;Parapenaeus longirostris;Lan;14000;3500;F;Macr;Medits scale;2d;;;mm;29;1;COUNTRY1;1;;
S;COUNTRY1;1900;85_19_2017;ITCRV;2;1;SelfSampling;T;999;570;;;;;115;;Lan;All;17/01/1900;GSA99;OTB_slope;OTB_DWS_>=40_0_0;Parapenaeus longirostris;Lan;14000;3500;F;Macr;Medits scale;2e;;;mm;29;1;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;M;Macr;Medits scale;2d;;;mm;16;1;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;1;;;mm;18;2;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2c;;;mm;18;1;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2b;;;mm;19;1;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2d;;;mm;19;1;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;M;Macr;Medits scale;2d;;;mm;19;1;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2b;;;mm;20;1;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2c;;;mm;20;3;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2d;;;mm;20;1;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;M;Macr;Medits scale;2d;;;mm;20;1;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2e;;;mm;20;1;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;N;Macr;Medits scale;;;;mm;21;2;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2b;;;mm;21;3;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2c;;;mm;21;9;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2d;;;mm;21;4;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2e;;;mm;21;4;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2b;;;mm;22;2;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2c;;;mm;22;8;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2d;;;mm;22;18;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2e;;;mm;22;5;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;N;Macr;Medits scale;;;;mm;23;3;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2b;;;mm;23;10;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2c;;;mm;23;15;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2d;;;mm;23;15;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2e;;;mm;23;10;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;N;Macr;Medits scale;;;;mm;24;1;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2b;;;mm;24;12;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2c;;;mm;24;14;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2d;;;mm;24;19;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;M;Macr;Medits scale;2d;;;mm;24;1;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2e;;;mm;24;5;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;N;Macr;Medits scale;;;;mm;25;4;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2b;;;mm;25;9;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2c;;;mm;25;15;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2d;;;mm;25;14;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2e;;;mm;25;6;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;N;Macr;Medits scale;;;;mm;26;3;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2b;;;mm;26;5;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2c;;;mm;26;10;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2d;;;mm;26;4;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2e;;;mm;26;5;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2b;;;mm;27;5;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2c;;;mm;27;7;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2d;;;mm;27;8;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2e;;;mm;27;1;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;N;Macr;Medits scale;;;;mm;28;2;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2b;;;mm;28;10;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2c;;;mm;28;13;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2d;;;mm;28;17;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2e;;;mm;28;6;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;N;Macr;Medits scale;;;;mm;29;1;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2b;;;mm;29;14;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2c;;;mm;29;16;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2d;;;mm;29;20;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2e;;;mm;29;8;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2b;;;mm;30;13;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2c;;;mm;30;11;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2d;;;mm;30;16;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2e;;;mm;30;2;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2b;;;mm;31;4;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2c;;;mm;31;3;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2d;;;mm;31;8;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2e;;;mm;31;1;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2b;;;mm;32;1;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2c;;;mm;32;1;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2d;;;mm;32;4;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2b;;;mm;33;1;COUNTRY1;1;;
S;COUNTRY1;1900;86_19_2017;ITMRM;3;1;Observer;T;999;810;;;;;148;;All;All;27/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;30310;4330;F;Macr;Medits scale;2c;;;mm;33;1;COUNTRY1;1;;
