Sampling type,Flag country,Year,Trip code,Harbour,Number of sets / hauls on trip,Days at sea,Sampling method,Aggregation level,Station number,Duration of fishing operation,Initial latitude,Initial longitude,Final latitude,Final longitude,Depth of fishing operation,Water depth,Catch registration,Species registration,Date,Area,Fishing activity category National,Fishing activity category European lvl 6,Species,Catch category,Weight,Subsample weight,Sex,Maturity method,Maturity Scale,Maturity Stage,Ageing method,Age,Length code,Length class,Number at length,Commercial size category scale,Commercial size category,fish ID,Individual weight
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,F,Macr,Medits scale,2b,, ,mm,34,4,999,I,,
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,F,Macr,Medits scale,2c,, ,mm,34,2,999,I,,
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,M,Macr,Medits scale,0,, ,mm,34,4,999,I,,
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,F,Macr,Medits scale,2b,, ,mm,35,2,999,I,,
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,F,Macr,Medits scale,2b,, ,mm,35,4,999,I,,
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,F,Macr,Medits scale,2c,, ,mm,35,5,999,I,,
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,M,Macr,Medits scale,0,, ,mm,35,6,999,I,,
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,F,Macr,Medits scale,2b,, ,mm,36,7,999,I,,
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,F,Macr,Medits scale,2c,, ,mm,36,25,999,I,,
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,F,Macr,Medits scale,2d,, ,mm,36,4,999,I,,
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,M,Macr,Medits scale,0,, ,mm,36,22,999,I,,
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,F,Macr,Medits scale,2b,, ,mm,37,3,999,I,,
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,F,Macr,Medits scale,2c,, ,mm,37,25,999,I,,
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,F,Macr,Medits scale,2d,, ,mm,37,7,999,I,,
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,M,Macr,Medits scale,0,, ,mm,37,14,999,I,,
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,F,Macr,Medits scale,2c,, ,mm,38,5,999,I,,
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,F,Macr,Medits scale,2d,, ,mm,38,4,999,I,,
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,M,Macr,Medits scale,0,, ,mm,38,6,999,I,,
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,F,Macr,Medits scale,2c,, ,mm,39,7,999,I,,
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,M,Macr,Medits scale,0,, ,mm,39,4,999,I,,
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,F,Macr,Medits scale,2c,, ,mm,40,6,999,I,,
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,F,Macr,Medits scale,2d,, ,mm,40,2,999,I,,
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,M,Macr,Medits scale,0,, ,mm,40,1,999,I,,
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,F,Macr,Medits scale,2c,, ,mm,41,4,999,I,,
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,F,Macr,Medits scale,2d,, ,mm,41,1,999,I,,
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,F,Macr,Medits scale,2d,, ,mm,44,1,999,I,,
S,999,2017,999_2017_4067,ITFCO, ,1,Observer,T,999, ,,,,,150,150,All,All,17/10/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,19988,5086,F,Macr,Medits scale,2d,, ,mm,45,1,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,M,Macr,Medits scale,0,, ,mm,13,1,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,M,Macr,Medits scale,0,, ,mm,14,2,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,M,Macr,Medits scale,0,, ,mm,15,8,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,F,Macr,Medits scale,2a,, ,mm,16,1,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,F,Macr,Medits scale,2c,, ,mm,16,1,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,M,Macr,Medits scale,0,, ,mm,16,7,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,F,Macr,Medits scale,2a,, ,mm,17,2,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,M,Macr,Medits scale,0,, ,mm,17,22,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,F,Macr,Medits scale,2a,, ,mm,18,4,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,F,Macr,Medits scale,2c,, ,mm,18,2,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,M,Macr,Medits scale,0,, ,mm,18,38,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,F,Macr,Medits scale,2a,, ,mm,19,8,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,F,Macr,Medits scale,2c,, ,mm,19,5,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,F,Macr,Medits scale,2d,, ,mm,19,3,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,M,Macr,Medits scale,0,, ,mm,19,24,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,F,Macr,Medits scale,2a,, ,mm,20,11,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,F,Macr,Medits scale,2c,, ,mm,20,15,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,F,Macr,Medits scale,2d,, ,mm,20,16,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,M,Macr,Medits scale,0,, ,mm,20,16,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2d,, ,mm,21,1,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,F,Macr,Medits scale,2a,, ,mm,21,16,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,F,Macr,Medits scale,2c,, ,mm,21,11,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,F,Macr,Medits scale,2d,, ,mm,21,14,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,M,Macr,Medits scale,0,, ,mm,21,15,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,F,Macr,Medits scale,2b,, ,mm,22,13,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,F,Macr,Medits scale,2c,, ,mm,22,8,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,F,Macr,Medits scale,2d,, ,mm,22,9,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,M,Macr,Medits scale,0,, ,mm,22,25,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,F,Macr,Medits scale,2b,, ,mm,23,3,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,F,Macr,Medits scale,2c,, ,mm,23,2,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,F,Macr,Medits scale,2d,, ,mm,23,2,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,M,Macr,Medits scale,0,, ,mm,23,14,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,M,Macr,Medits scale,0,, ,mm,24,2,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,F,Macr,Medits scale,2c,, ,mm,24,1,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,F,Macr,Medits scale,2d,, ,mm,24,2,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,M,Macr,Medits scale,0,, ,mm,24,5,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2b,, ,mm,25,1,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,M,Macr,Medits scale,0,, ,mm,25,1,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,F,Macr,Medits scale,2c,, ,mm,25,1,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,M,Macr,Medits scale,0,, ,mm,25,1,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2b,, ,mm,26,1,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2d,, ,mm,26,4,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,M,Macr,Medits scale,0,, ,mm,26,1,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,43750,1750,M,Macr,Medits scale,0,, ,mm,26,1,999,II,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2b,, ,mm,27,6,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2c,, ,mm,27,2,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2d,, ,mm,27,7,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,M,Macr,Medits scale,0,, ,mm,27,1,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2b,, ,mm,28,12,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2c,, ,mm,28,8,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2d,, ,mm,28,23,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,M,Macr,Medits scale,0,, ,mm,28,1,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2b,, ,mm,29,16,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2c,, ,mm,29,8,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2d,, ,mm,29,23,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2b,, ,mm,30,6,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2c,, ,mm,30,13,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2d,, ,mm,30,16,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2b,, ,mm,31,10,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2c,, ,mm,31,1,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2d,, ,mm,31,9,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2b,, ,mm,32,1,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2c,, ,mm,32,2,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2d,, ,mm,32,10,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2b,, ,mm,33,7,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2c,, ,mm,33,5,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2d,, ,mm,33,3,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2b,, ,mm,34,6,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2c,, ,mm,34,1,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2d,, ,mm,34,4,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2c,, ,mm,35,4,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2d,, ,mm,35,1,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2b,, ,mm,36,1,999,I,,
M,999,2017,999_2017_3223,ITPSS, ,1,Observer,T,999, ,,,,,200,200,Lan,All,09/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,12976,3244,F,Macr,Medits scale,2c,, ,mm,37,1,999,I,,
M,999,2017,999_2017_3225,ITPSS, ,1,Observer,T,999, ,,,,,150,150,Lan,All,17/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,77500,1550,M,Macr,Medits scale,0,, ,mm,16,5,999,II,,
M,999,2017,999_2017_3225,ITPSS, ,1,Observer,T,999, ,,,,,150,150,Lan,All,17/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,77500,1550,M,Macr,Medits scale,0,, ,mm,17,33,999,II,,
M,999,2017,999_2017_3225,ITPSS, ,1,Observer,T,999, ,,,,,150,150,Lan,All,17/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,77500,1550,F,Macr,Medits scale,2d,, ,mm,18,1,999,II,,
M,999,2017,999_2017_3225,ITPSS, ,1,Observer,T,999, ,,,,,150,150,Lan,All,17/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,77500,1550,M,Macr,Medits scale,0,, ,mm,18,56,999,II,,
M,999,2017,999_2017_3225,ITPSS, ,1,Observer,T,999, ,,,,,150,150,Lan,All,17/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,77500,1550,F,Macr,Medits scale,2a,, ,mm,19,1,999,II,,
M,999,2017,999_2017_3225,ITPSS, ,1,Observer,T,999, ,,,,,150,150,Lan,All,17/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,77500,1550,F,Macr,Medits scale,2c,, ,mm,19,1,999,II,,
M,999,2017,999_2017_3225,ITPSS, ,1,Observer,T,999, ,,,,,150,150,Lan,All,17/11/2017,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,77500,1550,M,Macr,Medits scale,0,, ,mm,19,48,999,II,,
